235.941	42.552	2.582	12.445	1.870	1.880	-0.002	0	1	AGNS
232.481	50.458	0.212	4.949	0.490	0.490	-0.002	0	1	ALCC
240.000	42.954	-2.068	4.968	0.290	0.300	-0.030	0	1	ALKA
238.253	42.209	-2.433	6.864	0.360	0.420	-0.080	0	1	ALTA
234.507	49.738	4.980	6.043	0.990	1.010	-0.114	0	1	ALXV
233.453	49.789	5.044	6.195	0.590	0.600	-0.048	0	1	ANAW
245.976	44.198	-1.008	1.255	0.350	0.350	0.031	0	1	ANDF
234.685	50.491	2.178	3.202	0.690	0.750	-0.055	0	1	ANNA
241.446	45.176	-0.189	2.684	1.470	1.530	-0.002	0	1	ANTS
234.966	49.204	7.768	8.112	0.500	0.540	-0.004	0	1	ANVI
237.015	46.671	4.187	7.021	0.370	0.370	-0.004	0	1	APSA
237.842	48.162	3.442	4.513	0.510	0.520	-0.004	0	1	ARLC
237.846	48.170	3.794	5.492	0.650	0.740	-0.026	0	1	ARLO
235.405	49.224	6.576	6.662	0.480	0.510	-0.010	0	1	ARRO
241.529	45.813	0.762	2.347	0.400	0.430	-0.031	0	1	ATHE
236.747	49.337	3.610	4.659	0.730	0.840	-0.031	0	1	ATKI
237.314	48.342	3.929	3.819	0.400	0.440	0.019	0	1	AULT
236.747	42.799	-0.094	9.910	0.570	0.670	-0.060	0	1	AZAL
238.574	47.735	3.745	4.800	0.450	0.510	-0.031	0	1	B059
241.271	40.848	-3.774	4.575	0.750	0.810	0.077	0	1	B073
246.736	43.496	-2.345	0.687	1.220	1.230	0.002	0	1	B118
240.273	46.578	1.512	3.328	0.670	0.690	-0.006	0	1	B317
242.994	44.020	-0.675	1.849	1.050	1.120	-0.003	0	1	B407
236.803	44.149	2.396	7.106	0.770	0.920	-0.105	0	1	B737
236.589	43.129	0.125	10.140	0.640	0.710	-0.031	0	1	B741
242.185	44.833	-0.325	1.268	0.380	0.440	0.017	0	1	BAKR
235.934	44.830	7.749	10.455	0.400	0.420	-0.007	0	1	BAL2
235.842	49.347	5.129	6.302	0.510	0.540	-0.051	0	1	BALL
248.951	45.708	1.385	1.285	0.610	0.670	0.016	0	1	BASE
248.157	42.215	-1.407	1.078	0.340	0.380	0.022	0	1	BATI
237.453	45.781	3.908	7.219	0.350	0.390	-0.061	0	1	BATT
237.569	48.472	2.596	5.610	1.660	1.680	-0.001	0	1	BAYV
236.349	48.316	7.114	5.687	0.670	0.680	-0.021	0	1	BCHD
234.776	49.650	4.293	5.785	0.640	0.690	-0.063	0	1	BCHR
243.636	45.493	0.435	1.651	0.650	0.670	-0.005	0	1	BCRK
248.954	44.149	-0.957	-0.284	0.610	0.540	0.024	0	1	BECH
240.964	44.535	0.340	2.459	0.730	0.900	0.007	0	1	BEEC
241.470	45.599	0.824	2.481	0.840	0.860	-0.014	0	1	BIGH
